	X	PlayerID	Player.Name	Season	PT2M_0	PT2M_1	PT2M_2	PT2M_3	PT2M_4	PT2M_5	PT2M_6	PT2M_7	PT2M_8	PT2M_9	PT2M_10	PT2M_11	PT2M_12	PT2M_13	PT2M_14	PT2M_15	PT2M_16	PT2M_17	PT2M_18	PT2M_19	PT2M_20	PT2M_21	PT2M_22	PT2M_23	PT2M_24	PT2A_0	PT2A_1	PT2A_2	PT2A_3	PT2A_4	PT2A_5	PT2A_6	PT2A_7	PT2A_8	PT2A_9	PT2A_10	PT2A_11	PT2A_12	PT2A_13	PT2A_14	PT2A_15	PT2A_16	PT2A_17	PT2A_18	PT2A_19	PT2A_20	PT2A_21	PT2A_22	PT2A_23	PT2A_24	PT3M_22	PT3M_23	PT3M_24	PT3M_25	PT3M_26	PT3M_27	PT3M_28	PT3M_29	PT3M_30	PT3M_31	PT3M_32	PT3M_33	PT3M_34	PT3M_35	PT3M_36	PT3M_37	PT3M_38	PT3A_22	PT3A_23	PT3A_24	PT3A_25	PT3A_26	PT3A_27	PT3A_28	PT3A_29	PT3A_30	PT3A_31	PT3A_32	PT3A_33	PT3A_34	PT3A_35	PT3A_36	PT3A_37	PT3A_38
551	A	202363	Jarvis Varnado	2013-14	0	3	4	6	6	0	3	1	1	0	0	0	0	1	1	2	2	5	1	0	0	0	0	0	0	0	3	7	7	9	0	5	4	3	0	1	3	1	1	2	2	2	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	A	202366	Jerome Jordan	2014-15	3	6	15	8	8	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	10	21	11	16	5	3	1	1	0	0	0	2	0	3	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	A	202379	Jeremy Evans	2013-14	5	13	22	25	16	10	20	9	6	2	1	1	3	3	2	4	2	3	6	5	8	5	2	1	1	5	21	33	36	24	18	34	11	13	4	5	2	5	7	12	5	6	14	15	17	26	10	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	A	202379	Jeremy Evans	2014-15	0	0	2	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	2	2	2	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	A	202380	Hamady Ndiaye	2013-14	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	A	202388	Donald Sloan	2013-14	0	1	5	2	10	2	0	1	0	2	2	0	0	0	0	0	0	2	0	3	2	2	0	0	0	0	2	8	4	15	6	5	2	5	5	4	0	0	0	0	1	0	3	2	8	3	2	0	0	0	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	20	8	1	0	0	0	0	0	0	0	0	0	0	0	0
557	A	202388	Donald Sloan	2014-15	0	4	6	14	17	13	10	11	2	1	3	2	1	0	1	2	0	2	4	3	1	2	0	0	0	0	4	13	21	35	23	16	17	10	3	8	5	3	3	3	3	6	6	10	7	10	4	1	2	0	1	2	30	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	79	15	3	1	2	0	1	1	0	0	0	0	0	0	0
558	A	202389	Timofey Mozgov	2013-14	8	36	49	33	52	30	22	12	10	7	6	1	0	1	3	0	1	3	3	4	0	0	0	0	0	10	53	90	56	79	50	56	26	22	13	15	4	4	3	6	5	2	6	9	5	2	1	2	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0
559	A	202389	Timofey Mozgov	2014-15	8	28	46	34	34	12	6	6	3	3	3	0	0	2	2	0	5	3	4	5	5	0	1	0	0	13	49	76	43	50	26	15	14	10	7	7	3	2	4	2	5	10	13	13	8	9	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
560	A	202390	Gary Neal	2013-14	1	0	2	2	4	7	9	2	8	2	5	4	10	4	5	6	3	3	16	7	10	7	4	0	0	1	0	4	3	7	10	10	11	20	8	11	15	25	9	12	10	11	10	29	20	25	14	13	1	1	3	6	26	21	6	5	0	0	0	0	0	0	0	0	0	0	0	8	16	64	54	16	12	2	1	1	0	0	0	2	0	0	0	0
561	A	202390	Gary Neal	2014-15	0	0	5	4	2	1	1	3	2	8	6	3	5	7	5	6	6	6	9	5	7	8	6	0	0	0	6	10	9	7	2	13	10	8	20	15	9	12	11	6	10	12	11	19	19	22	17	8	5	2	3	2	19	10	6	1	0	0	0	0	0	0	0	0	0	0	0	8	13	57	34	16	4	1	1	0	0	0	0	0	0	0	0	0
562	A	202391	Jeremy Lin	2013-14	1	9	25	19	30	29	21	6	11	3	10	5	2	2	5	1	6	3	2	5	0	5	4	4	5	2	14	41	39	45	54	38	21	26	10	16	20	4	5	12	7	7	6	11	10	11	8	8	6	11	12	5	39	12	6	5	2	0	0	0	0	0	0	0	0	0	0	32	14	97	42	18	13	6	2	1	0	0	1	0	0	0	0	0
563	A	202391	Jeremy Lin	2014-15	4	7	15	22	17	9	8	6	3	0	3	4	7	3	7	1	6	5	6	3	5	3	2	2	1	4	10	19	32	33	18	22	11	11	2	9	9	11	10	13	10	10	11	14	7	26	12	10	4	2	2	1	21	12	9	1	0	0	0	0	1	0	0	0	0	0	0	8	6	53	33	20	4	1	0	0	2	1	0	0	0	0	0	0
564	A	202397	Ish Smith	2013-14	1	1	8	20	14	13	20	7	5	1	3	1	2	1	1	2	2	1	3	3	5	2	1	1	0	2	3	15	27	29	25	38	17	18	8	9	3	6	3	3	2	7	2	11	9	9	5	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	5	2	0	0	1	0	1	0	0	0	0	0	0	0	0
565	A	202397	Ish Smith	2014-15	0	0	4	1	5	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	7	6	4	7	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
566	A	202399	Jeff Adrien	2013-14	4	13	37	22	16	9	4	4	5	3	2	1	3	1	1	1	3	5	5	4	0	0	0	0	0	6	17	59	39	29	18	13	10	9	5	3	4	4	3	3	4	9	11	14	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	A	202399	Jeff Adrien	2014-15	1	3	5	1	1	1	0	1	2	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	2	3	12	2	1	4	3	2	3	0	0	2	2	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	A	202407	Elijah Millsap	2014-15	0	1	4	1	4	3	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	3	9	6	12	8	6	4	0	0	2	1	2	0	1	1	1	1	4	1	1	1	2	0	0	6	2	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	9	8	13	11	3	0	0	0	0	0	0	0	0	0	0	1	0
569	A	202412	Manny Harris	2013-14	0	2	3	4	4	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	3	8	6	7	4	2	2	1	1	0	0	2	0	1	2	0	1	3	1	1	2	2	1	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0
570	A	202498	Lance Thomas	2013-14	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	A	202498	Lance Thomas	2014-15	1	4	7	7	5	2	2	3	6	5	2	0	0	2	4	4	3	2	7	6	6	2	2	0	0	2	9	11	12	16	7	10	8	12	7	4	5	5	2	8	6	12	7	16	19	19	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	A	202620	Arinze Onuaku	2013-14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	A	202681	Kyrie Irving	2013-14	11	37	37	41	25	16	10	4	13	5	4	7	18	13	17	18	17	13	23	19	25	19	10	5	2	16	51	56	60	60	41	27	23	26	13	17	20	31	34	38	36	42	28	59	48	59	43	38	14	7	5	12	27	34	25	13	2	3	0	0	0	1	0	0	0	0	0	17	32	79	90	64	31	12	7	3	0	2	1	0	0	0	2	0
574	A	202681	Kyrie Irving	2014-15	1	17	41	40	32	20	8	10	6	6	7	4	12	11	9	10	14	8	14	10	8	5	4	5	0	2	27	62	65	53	40	25	35	22	16	19	10	27	26	20	27	29	13	27	20	21	15	8	6	1	9	18	28	34	18	4	3	0	0	1	0	0	0	0	0	0	0	18	32	71	79	50	12	9	2	1	1	0	1	1	0	1	0	0
575	A	202682	Derrick Williams	2013-14	4	12	19	36	24	16	8	6	7	3	2	6	4	4	4	1	5	5	3	3	4	2	0	0	0	6	18	35	54	45	33	28	15	13	9	6	13	10	7	10	7	9	17	9	6	14	10	2	0	1	3	5	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	37	21	6	2	1	0	2	0	0	1	0	0	1	0	0
576	A	202682	Derrick Williams	2014-15	2	9	17	11	15	14	8	1	0	1	0	0	1	0	0	0	1	0	2	3	1	4	0	0	1	2	17	22	17	23	20	14	7	4	3	1	9	3	3	0	0	4	2	7	8	5	6	1	0	2	2	5	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	5	15	17	25	8	0	0	0	1	0	0	0	0	0	0	0	0
577	A	202683	Enes Kanter	2013-14	11	37	76	50	43	25	34	15	11	5	7	4	10	11	12	8	14	13	15	9	5	2	1	0	1	15	62	117	74	84	50	68	30	35	22	25	11	23	25	26	25	36	34	43	20	18	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	A	202683	Enes Kanter	2014-15	14	41	66	43	28	14	11	6	2	1	4	1	2	2	6	8	8	6	11	8	7	0	0	1	0	19	63	106	60	52	31	24	18	4	6	5	5	5	4	12	18	23	26	34	24	22	3	2	1	2	3	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0
579	A	202684	Tristan Thompson	2013-14	7	36	48	32	52	30	34	17	23	10	15	12	9	5	6	3	7	7	5	3	1	0	0	0	0	12	61	96	59	84	57	65	54	54	33	43	21	24	17	11	9	14	14	14	6	6	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	A	202684	Tristan Thompson	2014-15	9	42	42	25	25	19	12	7	6	5	2	1	1	1	0	1	1	0	0	0	1	0	0	0	0	9	63	78	44	44	27	22	18	12	11	13	5	4	5	0	4	5	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	A	202685	Jonas Valanciunas	2013-14	4	24	54	35	60	46	37	26	15	9	7	1	5	4	1	5	8	6	4	3	2	0	0	0	0	5	42	78	66	85	68	76	53	38	22	16	5	12	11	6	12	16	18	18	11	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
582	A	202685	Jonas Valanciunas	2014-15	1	18	45	48	38	18	36	8	17	7	3	1	2	0	0	2	2	1	3	2	0	0	1	0	0	2	29	69	66	63	36	61	24	39	14	13	4	3	3	1	7	3	3	5	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	A	202686	Jan Vesely	2013-14	2	6	15	9	19	10	9	6	4	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	2	11	24	18	27	20	20	9	11	4	5	1	1	1	3	2	2	1	1	1	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	A	202687	Bismack Biyombo	2013-14	1	12	20	17	20	6	2	1	2	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	2	14	27	26	29	12	8	2	2	2	1	5	0	1	5	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	A	202687	Bismack Biyombo	2014-15	1	13	23	12	4	4	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	16	34	17	9	8	7	4	4	4	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	A	202688	Brandon Knight	2013-14	2	11	30	37	53	27	18	12	15	13	8	12	8	6	4	3	4	6	11	15	13	15	16	8	4	3	26	48	59	88	55	43	31	34	30	23	28	17	10	11	6	14	20	26	27	43	29	42	20	14	0	5	11	42	39	8	3	1	1	0	0	0	0	0	0	0	0	2	19	39	113	113	29	11	1	5	1	1	1	0	0	0	0	0
587	A	202688	Brandon Knight	2014-15	0	6	16	38	28	16	18	6	3	2	5	3	3	2	4	3	1	6	12	7	15	13	10	6	0	1	8	29	50	52	41	41	11	14	7	6	12	8	4	11	8	4	14	29	25	29	31	33	23	2	2	10	10	36	35	10	2	1	0	0	0	0	0	0	0	0	0	8	28	32	81	88	23	3	1	0	1	0	0	0	0	0	0	0
588	A	202689	Kemba Walker	2013-14	2	12	26	27	34	21	8	7	6	6	7	4	8	7	21	12	25	26	26	13	17	12	3	3	2	3	19	45	47	88	33	22	20	22	21	12	10	20	17	48	40	60	61	61	50	54	23	12	8	6	1	7	47	35	11	1	3	2	0	0	0	0	0	0	0	0	0	8	17	123	106	34	9	11	4	0	1	0	1	0	0	0	0	2
589	A	202689	Kemba Walker	2014-15	4	20	18	20	16	8	4	8	7	5	10	4	5	1	5	7	5	8	23	17	6	4	2	2	1	7	33	40	35	34	19	17	13	20	14	21	11	11	7	20	18	22	25	44	37	22	8	5	2	1	4	3	29	15	8	3	1	0	0	0	0	0	0	0	0	0	0	12	11	77	55	22	8	2	3	2	3	1	1	0	0	0	0	1
590	A	202690	Jimmer Fredette	2013-14	0	0	3	5	8	2	3	1	2	6	0	6	3	1	4	4	2	0	3	3	2	5	2	0	1	0	1	4	7	10	5	5	4	8	12	4	10	5	1	8	8	6	6	7	6	7	7	6	3	1	5	5	13	10	3	2	1	0	0	0	0	0	0	0	0	0	0	5	9	32	19	7	4	2	0	1	1	0	1	0	0	0	0	0
591	A	202690	Jimmer Fredette	2014-15	0	0	2	4	4	6	2	3	3	4	3	2	2	2	1	0	1	0	3	1	1	3	1	0	0	0	1	3	10	6	10	4	6	9	6	8	6	2	3	3	1	1	1	3	4	5	6	3	1	1	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9	7	12	4	5	4	1	0	0	0	0	0	0	0	0	0	0
592	A	202691	Klay Thompson	2013-14	7	11	19	20	24	16	15	14	6	8	11	15	15	9	21	10	11	19	26	18	15	12	6	1	1	10	16	34	33	42	30	30	24	20	22	27	24	26	31	49	32	42	44	45	36	45	27	18	2	1	10	50	59	62	22	8	2	0	0	0	0	0	0	0	0	0	0	29	108	139	152	52	18	11	2	3	0	0	0	0	0	0	0	0
593	A	202691	Klay Thompson	2014-15	3	9	21	24	22	23	16	9	10	6	6	5	7	7	6	9	11	15	10	11	9	11	2	4	2	5	17	29	37	34	40	32	15	19	17	15	13	14	15	20	15	32	26	23	27	33	23	5	12	4	8	28	42	50	26	5	2	1	0	0	0	0	0	0	0	0	0	25	50	98	113	60	15	3	1	0	1	0	1	1	0	0	0	0
594	A	202692	Alec Burks	2013-14	2	18	38	36	48	35	25	10	10	5	11	2	4	5	7	4	7	4	6	15	14	10	10	4	0	3	31	58	66	83	59	50	25	24	15	22	14	11	8	16	12	15	17	25	37	29	28	29	9	1	11	6	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	17	66	14	5	0	2	1	2	0	0	3	2	1	1	0	0
595	A	202692	Alec Burks	2014-15	1	5	8	8	14	11	5	4	1	1	1	3	1	1	2	2	3	3	3	4	5	2	6	0	0	1	5	18	19	25	22	15	12	6	7	7	9	3	4	3	8	8	4	8	9	9	11	14	3	1	6	4	10	4	1	0	1	0	0	0	0	0	0	0	0	0	0	15	6	23	14	6	0	1	0	0	0	0	1	0	0	0	0	0
596	A	202693	Markieff Morris	2013-14	7	24	36	35	45	23	19	10	13	8	12	14	7	8	24	14	24	11	10	11	12	6	1	1	0	8	40	66	47	68	39	42	22	29	15	27	28	30	25	44	28	46	27	29	21	28	18	5	1	0	1	1	16	14	2	0	0	0	0	0	0	0	0	0	0	0	0	7	4	35	48	6	1	1	0	0	1	0	0	0	0	0	0	1
597	A	202693	Markieff Morris	2014-15	4	10	23	29	32	13	18	8	18	11	16	8	13	14	15	9	20	9	9	9	13	9	0	0	0	6	22	37	46	43	31	32	19	41	21	29	20	35	25	38	28	37	25	26	21	25	16	4	0	1	5	0	16	22	0	0	0	1	0	0	0	0	0	0	0	0	0	11	11	38	64	6	0	0	1	0	0	0	0	1	0	0	0	0
598	A	202694	Marcus Morris	2013-14	2	12	18	11	18	8	6	3	4	5	8	1	5	8	7	11	18	11	14	3	6	3	2	1	4	2	14	23	25	31	12	15	8	10	9	18	9	16	15	13	24	34	18	38	8	13	13	3	3	15	8	22	53	7	1	0	0	0	0	0	0	1	0	0	0	0	0	27	55	121	28	6	2	1	0	1	0	0	1	2	0	1	0	1
599	A	202694	Marcus Morris	2014-15	1	4	9	16	8	7	0	4	3	4	8	6	9	5	4	6	14	10	5	4	8	0	3	2	3	1	8	13	28	14	15	4	6	7	10	14	9	15	13	10	11	25	17	23	8	15	5	5	6	4	9	17	31	16	3	2	0	0	0	0	0	0	0	0	0	0	0	13	44	78	40	9	7	0	0	0	0	0	0	0	0	0	0	0
600	A	202695	Kawhi Leonard	2013-14	0	17	25	29	36	28	21	10	10	5	8	5	2	5	16	5	2	8	10	9	7	7	1	0	2	3	27	42	39	48	37	33	13	22	13	17	11	11	8	23	11	12	13	23	19	21	11	2	0	4	20	8	29	11	1	0	0	0	0	0	0	0	0	0	0	0	0	47	28	81	21	4	1	0	0	0	0	0	0	0	0	0	0	0
601	A	202695	Kawhi Leonard	2014-15	2	6	17	12	19	12	8	3	6	6	6	5	3	4	10	3	6	6	9	5	9	2	2	0	2	3	11	24	19	26	19	20	13	17	13	14	10	13	6	20	12	10	10	29	15	16	4	6	2	6	14	2	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	28	11	59	17	0	2	2	0	0	0	0	0	0	0	0	0	0
602	A	202696	Nikola Vucevic	2013-14	5	26	42	44	31	24	21	13	18	11	4	6	2	6	8	2	6	12	20	17	24	8	2	0	0	7	43	65	64	55	54	40	32	44	17	9	13	5	14	16	3	11	25	43	45	56	19	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	A	202696	Nikola Vucevic	2014-15	1	25	57	40	50	32	22	20	29	19	14	8	5	7	10	8	11	14	21	21	25	6	0	0	0	2	43	74	55	79	59	50	47	53	47	35	16	12	15	17	18	27	31	39	52	40	16	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
604	A	202697	Iman Shumpert	2013-14	3	9	10	9	12	9	1	0	2	2	0	0	0	2	3	1	3	7	5	10	10	6	2	1	0	5	17	26	21	16	10	6	5	5	4	5	0	2	6	6	3	9	12	17	25	20	13	12	4	6	19	17	18	16	4	0	0	1	0	0	0	0	0	0	0	0	0	39	47	64	47	16	7	2	1	0	0	0	0	0	0	1	0	0
605	A	202697	Iman Shumpert	2014-15	0	4	5	9	8	4	2	0	1	4	2	1	0	1	1	2	4	7	7	10	3	7	2	0	0	1	6	9	10	12	9	6	2	3	9	5	4	6	3	6	8	9	14	17	14	10	15	3	1	1	5	9	19	11	0	1	0	0	0	0	0	0	0	0	0	0	0	16	20	49	26	5	1	0	0	1	0	0	0	0	0	0	0	0
606	A	202698	Chris Singleton	2013-14	0	1	5	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	1	0	1	6	2	7	0	6	1	0	1	0	0	1	0	3	0	1	0	1	4	7	3	3	0	1	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0
607	A	202699	Tobias Harris	2013-14	4	13	20	37	41	20	34	17	5	3	6	3	7	7	6	7	8	9	14	19	8	7	2	2	1	5	21	34	55	63	38	60	33	18	18	18	9	12	10	13	16	21	20	32	36	28	19	5	2	2	9	10	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	41	31	21	22	7	0	0	1	0	0	0	0	0	0	1	0	0
608	A	202699	Tobias Harris	2014-15	0	14	23	28	40	26	26	11	11	7	9	3	3	4	5	10	9	2	14	7	4	1	0	2	0	3	18	32	36	68	48	53	29	32	19	20	7	14	10	12	21	20	12	24	15	15	10	4	3	0	18	6	17	9	1	1	0	0	0	0	0	0	0	0	0	0	0	42	23	42	26	4	3	1	0	1	0	0	0	0	0	0	0	0
609	A	202700	Donatas Motiejunas	2013-14	0	3	15	18	15	15	11	6	11	5	4	1	1	0	0	4	0	0	0	0	0	0	1	0	0	0	6	21	30	29	26	23	17	26	10	8	2	2	0	0	4	0	3	0	3	0	1	1	0	0	3	7	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	31	22	2	0	0	0	0	0	1	0	0	0	0	0	0
610	A	202700	Donatas Motiejunas	2014-15	4	8	22	27	28	22	40	25	31	13	7	3	3	1	1	1	0	1	0	0	0	0	0	0	0	5	11	32	42	48	33	67	48	64	34	22	5	4	2	1	1	2	4	2	0	0	0	0	0	0	5	11	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	31	17	27	0	0	0	0	0	0	0	0	0	0	0	1	0
611	A	202702	Kenneth Faried	2013-14	7	42	69	64	67	39	42	27	22	12	10	3	7	3	7	7	3	10	4	0	1	0	0	0	0	12	57	94	92	108	75	85	60	53	34	22	10	12	10	16	9	15	22	10	10	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
612	A	202702	Kenneth Faried	2014-15	8	17	33	20	40	28	36	17	11	7	1	1	2	0	0	1	2	3	4	0	2	0	0	0	0	8	23	54	32	67	58	84	40	29	19	5	4	6	5	3	4	11	4	7	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
613	A	202703	Nikola Mirotic	2014-15	0	4	12	7	13	5	8	1	1	2	1	0	0	1	1	1	0	2	1	2	4	0	0	0	0	1	6	16	12	22	16	17	7	2	4	1	3	2	3	6	2	1	3	5	7	8	1	1	2	0	2	12	6	10	17	7	3	0	0	0	0	0	0	0	0	0	0	4	32	15	32	50	17	10	1	0	0	0	0	0	0	0	0	0
614	A	202704	Reggie Jackson	2013-14	0	10	26	32	44	28	33	16	12	15	7	7	7	9	7	6	8	8	8	9	9	8	9	1	0	2	21	38	53	72	65	59	38	27	25	21	22	22	15	16	12	22	20	25	19	20	23	21	6	3	0	9	20	32	15	4	1	2	0	0	0	0	0	0	0	0	0	5	20	45	92	46	18	1	4	3	1	0	1	0	1	0	1	0
615	A	202704	Reggie Jackson	2014-15	1	9	13	17	24	18	15	7	18	9	6	8	6	5	6	4	4	9	10	3	5	11	5	2	1	3	11	27	21	44	28	31	19	28	16	15	20	16	12	8	5	10	17	27	14	23	21	17	5	3	1	3	5	23	8	2	2	0	0	0	1	0	0	0	0	0	0	3	13	25	59	39	12	6	2	3	1	1	0	0	1	0	0	0
616	A	202705	MarShon Brooks	2013-14	1	1	5	8	4	3	2	2	5	5	2	1	1	0	2	0	0	0	1	1	0	0	0	0	0	1	1	10	11	8	4	8	5	9	8	5	5	2	1	3	1	1	0	4	3	4	1	3	2	0	0	2	4	2	3	1	1	0	0	0	0	0	0	0	0	0	0	1	2	10	6	3	2	1	0	0	0	0	0	0	0	0	0	0
617	A	202706	Jordan Hamilton	2013-14	1	3	8	7	6	5	12	5	4	7	3	0	2	1	0	2	2	2	0	0	1	1	1	1	2	1	7	12	16	15	10	16	17	12	12	11	6	4	3	3	2	2	3	2	3	4	4	4	1	5	12	12	17	14	13	2	0	0	0	0	0	0	0	0	0	0	0	19	27	59	44	31	8	1	2	0	0	0	0	0	0	0	0	2
618	A	202708	Norris Cole	2013-14	0	6	22	23	25	8	8	2	3	2	1	2	1	1	0	2	5	5	7	10	6	4	2	1	1	3	13	35	39	40	28	18	10	12	8	7	2	6	2	1	4	8	15	19	12	23	12	3	4	1	4	24	6	21	2	0	0	0	0	0	0	0	0	0	0	0	0	9	73	18	54	12	0	0	0	0	1	0	0	0	0	0	0	0
619	A	202708	Norris Cole	2014-15	2	10	10	15	13	5	4	1	0	2	3	0	1	3	0	0	4	2	5	3	3	6	6	1	0	5	18	17	24	27	11	11	4	3	5	8	3	4	4	1	1	8	5	14	8	9	12	11	1	0	0	3	4	12	6	1	2	0	0	0	0	0	0	0	0	0	0	2	15	18	37	22	5	3	0	1	0	1	0	0	0	0	0	0
620	A	202709	Cory Joseph	2013-14	2	8	14	12	10	4	7	5	3	2	3	2	3	1	3	0	3	4	5	7	7	5	3	0	0	3	8	21	21	20	7	12	10	10	7	8	6	6	4	8	4	8	7	12	15	12	8	9	0	0	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	7	5	0	0	0	0	0	0	0	0	1	0	0	0	0
