	teamAbb	PTM2_1ft	PTM2_3ft	PTM2_5ft	PTM2_7ft	PTM2_9ft	PTM2_11ft	PTM2_13ft	PTM2_15ft	PTM2_17ft	PTM2_19ft	PTM2_21ft	PTM2_23ft	PTM3_23ft	PTM3_25ft	PTM3_27ft	PTA2_1ft	PTA2_3ft	PTA2_5ft	PTA2_7ft	PTA2_9ft	PTA2_11ft	PTA2_13ft	PTA2_15ft	PTA2_17ft	PTA2_19ft	PTA2_21ft	PTA2_23ft	PTA3_23ft	PTA3_25ft	PTA3_27ft	PTD2_1ft	PTD2_3ft	PTD2_5ft	PTD2_7ft	PTD2_9ft	PTD2_11ft	PTD2_13ft	PTD2_15ft	PTD2_17ft	PTD2_19ft	PTD2_21ft	PTD2_23ft	PTD3_23ft	PTD3_25ft	PTD3_27ft	PTT2_1ft	PTT2_3ft	PTT2_5ft	PTT2_7ft	PTT2_9ft	PTT2_11ft	PTT2_13ft	PTT2_15ft	PTT2_17ft	PTT2_19ft	PTT2_21ft	PTT2_23ft	PTT3_23ft	PTT3_25ft	PTT3_27ft
NOP_2013-14_Regular_Def	NOP_2013-14_Regular_Def	344	582	422	192	112	68	87	95	114	146	99	28	229	314	37	488	914	765	453	281	180	205	224	280	350	278	83	559	866	153	1322.6	2607.7	1936.7000000000007	1201.0000000000007	804.6000000000005	622.7	740.3000000000002	1014.5999999999999	1377.9999999999995	1833.7000000000012	1492.7	454.9000000000001	3449.900000000001	5146.099999999998	869.1999999999996	5019.300000000001	10624.6	8785.799999999994	4701.799999999999	2798.3999999999996	1897.1000000000006	1919.0000000000005	2274.9	2716.1	3576.4000000000015	2646.2	661.1	6202.300000000003	9642.999999999998	1534.3999999999999
NOP_2013-14_Playoffs_Off	NOP_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP_2013-14_Playoffs_Def	NOP_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP_2014-15_Regular_Off	NOP_2014-15_Regular_Off	302	515	349	169	104	75	42	60	87	171	101	24	139	202	91	501	903	660	401	253	162	127	148	219	401	291	57	342	603	231	1223.8999999999999	2375.0999999999995	1669.2	1019.5000000000001	706.1999999999999	501.99999999999994	500.8999999999999	663.6000000000001	1064.1999999999998	2171.0999999999995	1587.8	292.6	2210.1000000000004	3843.7000000000007	1416.8999999999999	5044.799999999998	10450.399999999998	7729.799999999997	4167.699999999999	2362.8999999999996	1509.6000000000001	1266.8	1342.8999999999999	2115.7	3989.2000000000003	2837.6	457.5000000000001	3766.1000000000004	6480.300000000001	2347.5999999999995
NOP_2014-15_Regular_Def	NOP_2014-15_Regular_Def	285	524	367	161	101	66	65	85	123	130	88	23	138	242	40	454	832	688	387	254	172	164	203	259	356	240	66	366	706	132	1162.0000000000002	2259.2000000000003	1818.4999999999993	1003.6999999999999	750.8000000000003	575.2000000000002	611.9	885.8000000000003	1244.3000000000006	1781.8000000000002	1264.2000000000007	336.40000000000003	2285.2000000000003	4389.3	700.6999999999999	4714.299999999998	10157.999999999996	8121.900000000003	4311.5	2786.5999999999985	1702.9999999999998	1685.6999999999996	2159.3000000000006	2765.900000000001	3770.2000000000003	2336.2000000000003	585.3000000000003	4131.099999999999	8312.7	1337.9999999999998
NOP_2014-15_Playoffs_Off	NOP_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP_2014-15_Playoffs_Def	NOP_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NYK_2013-14_Regular_Off	NYK_2013-14_Regular_Off	239	474	292	115	75	82	87	114	185	262	174	46	182	470	58	403	757	519	299	200	180	218	268	444	592	415	140	444	1196	195	1011.9000000000001	2059.7	1292.0000000000005	752.3999999999999	617.8	616.6	785.7999999999998	1166.5000000000002	2055.3999999999996	2999.7	2033.2000000000003	701.7000000000002	2818.2999999999997	7522.299999999999	1059.6000000000001	3853.899999999999	7992.799999999999	5630.299999999999	3206.7000000000007	1758.3000000000004	1644.5999999999997	1927.1999999999996	2593.0999999999995	4245.300000000001	5801.699999999998	3889.7	1122.8	4596.0	13175.5	1834.1
NYK_2013-14_Regular_Def	NYK_2013-14_Regular_Def	281	542	345	177	93	70	46	81	128	131	145	46	199	368	56	449	865	622	407	240	196	137	191	291	315	353	120	532	932	177	1177.399999999999	2503.799999999999	1650.2999999999984	1053.4	712.7999999999998	690.4000000000001	540.0999999999998	874.0000000000002	1389.0999999999997	1649.8000000000006	1893.1000000000006	604.7000000000002	3415.3999999999996	6008.500000000001	1031.1999999999998	4316.200000000001	9360.299999999996	7065.9	4164.300000000001	2240.599999999999	1814.8999999999999	1271.8000000000002	1604.1000000000001	2952.9999999999986	3136.900000000001	3511.000000000001	1094.0999999999997	5823.0	10023.899999999994	1608.3999999999996
NYK_2013-14_Playoffs_Off	NYK_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NYK_2013-14_Playoffs_Def	NYK_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NYK_2014-15_Regular_Off	NYK_2014-15_Regular_Off	153	348	232	115	102	49	87	92	160	221	152	38	89	278	37	277	563	459	284	235	166	188	252	355	545	379	120	270	752	115	677.2	1548.3	1192.1	683.0	682.7999999999998	514.6	717.1	1095.9	1762.1999999999998	2787.7999999999997	1823.4999999999998	563.5000000000001	1540.9	4179.900000000001	548.1999999999999	2993.1	6528.4000000000015	5183.8	3036.6	2202.7999999999997	1496.8999999999996	1764.7	2387.1	3476.7	5689.3	3771.6000000000004	1144.2999999999997	2911.5	8848.500000000002	956.2999999999998
NYK_2014-15_Regular_Def	NYK_2014-15_Regular_Def	214	428	263	154	99	58	51	76	101	145	87	28	190	285	45	337	701	525	340	241	151	136	160	242	329	238	78	434	755	121	830.1000000000001	2017.7000000000012	1383.6000000000001	913.6999999999998	696.2999999999995	489.0	486.50000000000017	692.1	1129.8999999999999	1629.9999999999998	1279.0000000000005	413.30000000000007	2695.9	4548.400000000001	635.8999999999997	3526.900000000001	8404.599999999997	6292.600000000005	3807.400000000003	2377.2000000000016	1389.8999999999996	1219.9000000000003	1650.9999999999995	2581.999999999998	3541.7000000000003	2594.7000000000003	726.9999999999998	5092.2000000000035	8802.4	1161.5
NYK_2014-15_Playoffs_Off	NYK_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NYK_2014-15_Playoffs_Def	NYK_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OKC_2013-14_Regular_Off	OKC_2013-14_Regular_Off	273	529	438	216	122	113	110	126	189	207	115	14	162	347	37	418	804	753	437	293	275	246	285	415	499	285	47	458	903	154	1094.9	2433.7999999999997	2033.3000000000006	1143.9	853.9	880.1999999999998	914.0999999999999	1195.3	1901.5000000000002	2753.099999999999	1536.6000000000001	211.59999999999997	3079.7999999999997	4950.099999999999	726.7	4422.1	10280.1	9850.800000000003	5328.300000000001	3269.7	3096.6000000000004	2761.0000000000005	3194.3	4863.1	5988.500000000002	2932.9	432.29999999999995	4990.2	11095.100000000004	1641.0
OKC_2013-14_Regular_Def	OKC_2013-14_Regular_Def	285	509	345	195	129	108	79	87	109	156	142	40	219	349	56	475	877	706	471	328	231	190	223	258	419	343	116	560	962	168	1261.7	2517.4000000000005	1881.3000000000004	1226.0000000000002	1028.2000000000003	843.7000000000002	756.5000000000002	1006.6999999999999	1299.2	2253.000000000001	1856.4000000000008	646.6	3660.0999999999985	6075.599999999998	965.2999999999998	5116.999999999999	10592.600000000002	8314.3	5370.3	3275.5999999999995	2283.7	1840.7000000000007	2188.8999999999996	2577.800000000001	4446.400000000001	3581.3999999999996	1135.2	6426.400000000001	11444.300000000003	1732.5999999999997
OKC_2013-14_Playoffs_Off	OKC_2013-14_Playoffs_Off	48	133	97	32	36	25	16	31	49	52	16	1	38	70	14	78	193	156	78	73	70	48	78	106	128	47	9	112	199	51	160.6	569.4	402.99999999999994	198.0	228.2	225.6	162.9	288.3	431.69999999999993	629.6999999999999	237.5	31.7	661.5000000000001	1062.2	213.60000000000002	766.0	2347.5	2134.1	976.4999999999999	822.1	776.4000000000001	544.0	888.2	1257.0999999999997	1446.8	525.4000000000001	39.6	1235.2	2385.8999999999996	481.4
OKC_2013-14_Playoffs_Def	OKC_2013-14_Playoffs_Def	85	131	99	54	35	27	17	26	28	40	36	10	47	72	14	128	207	196	130	99	55	46	62	69	110	95	36	150	189	35	331.90000000000003	570.3	486.39999999999986	339.99999999999994	311.1000000000001	192.5	196.49999999999997	291.99999999999994	337.9	669.1000000000001	549.5999999999999	207.90000000000003	1001.5	1234.4	167.09999999999997	1388.5000000000002	2367.6000000000004	2229.9999999999995	1274.0	1042.4999999999998	534.6	502.29999999999995	681.1000000000001	641.4999999999999	1167.4000000000003	962.2999999999998	401.40000000000003	1852.5	2258.900000000001	327.70000000000005
OKC_2014-15_Regular_Off	OKC_2014-15_Regular_Off	229	413	335	186	103	78	80	96	141	179	88	20	151	246	37	375	647	639	431	238	188	174	212	338	451	242	52	442	743	134	982.7999999999998	1845.0000000000002	1621.3999999999999	1045.3000000000002	673.3000000000001	608.6999999999999	626.6	870.7999999999998	1506.9999999999998	2226.5	1207.6000000000001	240.19999999999996	2781.2	4659.9	663.4000000000002	4340.400000000001	8275.7	8451.199999999999	5150.5	2679.399999999999	2171.1000000000004	2091.8999999999996	2494.1000000000004	4127.1	5701.7	2657.6000000000004	476.70000000000005	5369.300000000002	9286.299999999997	1404.4
OKC_2014-15_Regular_Def	OKC_2014-15_Regular_Def	238	471	280	160	107	59	64	64	115	122	87	25	183	259	53	382	799	604	378	274	170	161	173	265	316	256	80	510	776	149	1000.6999999999998	2092.7000000000003	1534.7999999999997	969.4000000000002	820.3000000000001	585.4000000000002	642.4000000000002	786.6	1381.0999999999997	1658.6999999999994	1403.2999999999997	411.5	3362.1999999999994	4969.399999999998	852.2	4107.5	9667.299999999994	7378.400000000001	4337.0999999999985	2798.999999999999	1792.0	1731.2999999999997	1770.400000000001	2898.5000000000005	3487.7000000000016	2801.4999999999995	839.4999999999999	6061.899999999997	9346.599999999999	1726.6000000000001
OKC_2014-15_Playoffs_Off	OKC_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OKC_2014-15_Playoffs_Def	OKC_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORL_2013-14_Regular_Off	ORL_2013-14_Regular_Off	282	536	361	185	116	86	90	114	175	230	167	59	200	250	41	450	864	747	445	306	209	208	265	395	578	423	161	554	693	110	1152.4	2422.3	1811.5999999999997	1084.1999999999998	892.1999999999999	721.5999999999999	798.0000000000001	1108.1999999999998	1933.0	3206.6000000000004	2390.0999999999995	840.5999999999999	3496.4	4094.0	546.9	4683.299999999999	9937.8	8838.4	4404.6	3087.8999999999996	2041.2000000000003	2007.9999999999993	2642.8999999999996	4056.3999999999996	6120.900000000001	4338.800000000001	1658.3999999999999	5894.8	7415.999999999998	1014.9000000000001
ORL_2013-14_Regular_Def	ORL_2013-14_Regular_Def	291	494	378	209	93	79	74	113	161	219	157	44	195	340	39	418	785	672	474	278	207	193	266	417	535	403	99	492	893	115	1067.6999999999996	2148.4	1648.2999999999997	1158.5	790.3999999999996	717.7999999999998	712.9000000000001	1141.5	1931.5000000000005	2781.899999999999	2152.999999999999	506.4000000000001	3016.7000000000025	5553.799999999999	611.5999999999999	4464.699999999997	9198.199999999992	8109.300000000004	5082.500000000002	2978.400000000003	2170.6000000000004	1995.1999999999996	2812.9	4546.099999999999	5774.100000000004	4365.500000000001	962.6000000000001	5746.4000000000015	10184.399999999994	1136.5
ORL_2013-14_Playoffs_Off	ORL_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORL_2013-14_Playoffs_Def	ORL_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORL_2014-15_Regular_Off	ORL_2014-15_Regular_Off	228	526	344	206	124	72	51	64	110	155	88	30	148	264	15	379	843	667	491	339	173	124	157	264	340	260	76	405	724	70	923.8000000000001	2381.1999999999994	1513.5	1207.4	987.3000000000002	599.0	508.19999999999993	695.8	1264.0000000000002	1882.0	1400.6	459.8	2907.9999999999995	4699.299999999997	389.59999999999997	3967.6000000000004	9944.3	7812.400000000001	5412.099999999999	3643.999999999999	1790.1000000000004	1401.7	1572.9999999999995	2707.0999999999995	3709.4999999999995	2807.2	778.8999999999999	4747.999999999999	8221.600000000002	556.2000000000002
ORL_2014-15_Regular_Def	ORL_2014-15_Regular_Def	264	467	288	159	107	72	81	116	126	155	107	23	205	268	41	416	692	534	379	260	178	185	217	325	368	267	82	500	764	109	1039.8000000000006	2002.2999999999997	1342.4000000000005	956.8000000000004	777.3	601.3999999999997	682.6999999999999	944.6999999999995	1582.3999999999999	1998.6999999999996	1496.8000000000006	458.1	3222.3000000000025	4774.100000000001	595.8000000000003	4586.2999999999965	8363.599999999997	6487.2	4186.599999999998	2607.6999999999985	1750.1999999999994	1756.3000000000002	2340.4999999999995	3363.000000000001	3893.5000000000005	2609.0000000000005	742.4999999999999	5661.000000000001	8849.500000000002	1059.4
ORL_2014-15_Playoffs_Off	ORL_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORL_2014-15_Playoffs_Def	ORL_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHI_2013-14_Regular_Off	PHI_2013-14_Regular_Off	312	621	443	215	139	63	58	68	111	109	50	15	115	267	19	512	1086	928	523	356	193	136	154	282	284	151	47	354	856	77	1270.6000000000001	2953.5999999999995	2145.900000000001	1239.7999999999995	963.4000000000001	586.9	522.9	685.4000000000001	1347.1	1403.8	818.9999999999999	253.7	2218.2	5454.799999999997	479.70000000000005	5793.500000000002	14244.699999999997	12104.4	6624.2	4299.8	2192.599999999999	1475.5	1774.7	3294.9	3203.8	1758.8000000000002	486.2	4448.400000000001	10584.1	779.5
PHI_2013-14_Regular_Def	PHI_2013-14_Regular_Def	323	642	398	194	98	75	79	115	141	189	119	44	263	355	41	495	946	713	439	231	195	183	250	349	453	316	105	653	948	125	1339.6000000000008	2977.100000000001	1825.1999999999998	1130.0000000000002	661.5000000000003	670.0000000000003	741.4999999999999	1203.2999999999997	1817.0000000000007	2615.8000000000006	1727.400000000001	578.9000000000001	4172.800000000001	6131.600000000002	709.4000000000001	5270.199999999998	11449.199999999986	8355.300000000007	5033.500000000003	2423.200000000001	2022.3000000000004	1929.2000000000003	2566.3999999999987	3753.7999999999997	4867.999999999999	3173.000000000002	972.1	7398.400000000003	10802.4	1065.3999999999999
PHI_2013-14_Playoffs_Off	PHI_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHI_2013-14_Playoffs_Def	PHI_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHI_2014-15_Regular_Off	PHI_2014-15_Regular_Off	232	453	321	151	79	38	22	46	72	80	69	18	155	293	39	378	769	693	428	220	131	80	135	202	233	187	61	439	939	129	873.9999999999999	2054.7000000000003	1592.0999999999997	965.1	568.1999999999999	419.50000000000006	316.3	642.9999999999999	1097.4999999999998	1271.3	1017.5	313.4	2972.6	5637.900000000001	619.8	4112.6	9526.799999999997	8681.8	5133.7	2335.2	1325.1	786.9999999999999	1388.8000000000002	2051.3999999999996	2652.900000000001	2001.9999999999998	669.6999999999999	5325.999999999998	11872.1	1412.8999999999999
PHI_2014-15_Regular_Def	PHI_2014-15_Regular_Def	281	457	296	136	93	66	57	56	106	145	82	31	211	264	30	455	742	590	359	250	141	127	156	227	339	219	82	532	770	103	1123.2000000000003	1900.4	1419.6000000000001	936.7	694.4000000000003	506.9000000000001	501.30000000000007	722.0999999999997	1158.6000000000004	1912.0	1232.8	491.3	3495.0000000000014	5096.899999999998	608.7	4891.2000000000035	8835.100000000008	7490.699999999997	3969.4000000000005	2621.6000000000004	1453.2	1252.9999999999995	1519.3999999999996	2546.2999999999993	3805.8000000000006	2270.300000000001	720.8999999999999	6002.099999999997	9323.400000000005	1135.4
PHI_2014-15_Playoffs_Off	PHI_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHI_2014-15_Playoffs_Def	PHI_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHX_2013-14_Regular_Off	PHX_2013-14_Regular_Off	349	633	368	182	129	80	84	150	167	124	67	40	282	409	19	552	955	692	439	307	246	228	311	383	286	192	107	719	1093	77	1446.1	2982.8999999999996	1847.1	1242.2	878.9000000000002	790.8000000000001	872.4000000000001	1366.2999999999997	1650.4	1391.4	988.4999999999999	700.1999999999999	4655.8	6858.299999999998	412.00000000000006	6216.200000000001	12136.0	8790.1	4823.300000000001	3280.3	2388.5	2383.2000000000003	3357.3	4102.2	2832.7999999999997	1888.9999999999998	1219.5000000000002	8737.099999999999	13378.499999999996	540.7
PHX_2013-14_Regular_Def	PHX_2013-14_Regular_Def	304	604	470	227	118	82	87	93	137	176	117	29	166	282	50	495	948	842	537	331	204	219	221	344	415	324	93	435	830	146	1201.6	2534.100000000001	2160.5000000000027	1380.6999999999994	975.3	670.4	843.9	928.8000000000004	1666.6999999999991	2167.7000000000007	1691.0999999999997	476.59999999999997	2664.3999999999996	4855.899999999999	795.3000000000001	5458.899999999997	11397.699999999997	10183.599999999995	6140.4	3483.500000000002	2047.7	2203.099999999999	2318.4999999999995	3761.9999999999995	4485.4	3577.5000000000005	936.0000000000001	5095.500000000005	10074.899999999996	1573.6000000000004
PHX_2013-14_Playoffs_Off	PHX_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHX_2013-14_Playoffs_Def	PHX_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHX_2014-15_Regular_Off	PHX_2014-15_Regular_Off	308	578	264	114	102	95	95	116	130	101	60	26	260	294	18	487	862	518	279	244	223	220	287	338	269	161	81	677	837	82	1287.9	2768.9000000000005	1263.2	731.0999999999998	684.8000000000001	746.4	814.1999999999999	1242.3000000000002	1475.0	1369.3999999999999	810.8	480.8	4220.999999999999	5056.700000000001	449.8	6161.4000000000015	12067.299999999997	6946.300000000001	3111.3	2586.0000000000005	2471.5	2500.0000000000005	3044.5	4082.600000000001	3146.6000000000004	1879.6	976.1	8526.7	10754.599999999997	869.2
PHX_2014-15_Regular_Def	PHX_2014-15_Regular_Def	278	529	360	173	120	62	56	71	126	129	85	25	163	278	47	414	860	668	421	312	190	158	190	287	343	233	86	436	755	153	1002.0999999999996	2221.4	1598.4999999999998	1018.5000000000007	856.8000000000001	597.8	582.3999999999997	770.6999999999998	1366.2	1709.8999999999994	1160.6999999999998	411.40000000000003	2637.8999999999996	4260.0	777.4000000000001	4695.599999999999	10847.700000000003	8536.099999999995	4874.5	3149.799999999999	1999.3	1634.9999999999998	1844.1000000000008	3125.500000000001	3894.300000000002	2458.7999999999993	949.0000000000002	5271.499999999998	8870.599999999999	1445.1999999999996
PHX_2014-15_Playoffs_Off	PHX_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHX_2014-15_Playoffs_Def	PHX_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POR_2013-14_Regular_Off	POR_2013-14_Regular_Off	309	527	332	181	114	113	121	119	171	241	158	37	203	414	98	469	845	629	400	324	305	290	278	407	541	416	113	558	1056	291	1231.4999999999998	2358.1	1701.4	1112.7	924.3	1014.1999999999999	1063.1000000000001	1241.9000000000003	2040.0999999999997	3002.2000000000003	2223.3000000000006	590.4	3462.5999999999995	6279.100000000001	1645.0999999999992	4879.900000000001	9515.399999999998	7277.000000000002	4707.000000000001	3197.4000000000005	3278.1	3043.0000000000005	2879.400000000001	4731.299999999999	6001.000000000002	4697.099999999999	1282.9	6550.199999999999	12794.500000000005	3384.5
POR_2013-14_Regular_Def	POR_2013-14_Regular_Def	289	581	397	243	143	105	111	140	181	218	142	29	147	291	47	475	975	815	539	352	283	251	310	431	501	323	98	400	788	133	1172.3999999999994	2545.3	2039.0000000000007	1397.9000000000003	1068.1000000000004	953.6999999999998	947.9999999999997	1408.5999999999995	2073.1	2615.799999999999	1770.5000000000002	585.9	2540.1000000000004	4609.399999999999	734.7	5021.900000000001	11782.999999999995	10388.4	6243.200000000003	3859.1	2935.100000000001	2751.7000000000003	3299.3999999999996	4845.399999999998	5696.599999999999	3617.2	979.9999999999999	5065.7	9718.900000000012	1442.8000000000004
